clf,atlas_name,itr,tp,tn,fp,fn,sen,spc,acc,pre,npv,f1,roc_auc
BaggingClassifier,rois_cc200,6,19,35,12,22,0.463414634,0.744680851,0.613636364,0.612903226,0.614035088,0.527777778,0.604
BaggingClassifier,rois_cc200,7,17,36,11,24,0.414634146,0.765957447,0.602272727,0.607142857,0.6,0.492753623,0.59
BaggingClassifier,rois_cc200,8,16,36,11,25,0.390243902,0.765957447,0.590909091,0.592592593,0.590163934,0.470588235,0.578
BaggingClassifier,rois_cc200,9,20,32,15,21,0.487804878,0.680851064,0.590909091,0.571428571,0.603773585,0.526315789,0.584
BaggingClassifier,rois_cc200,average,19.6,33.7,13.8,21.1,0.481463415,0.709618794,0.604124106,0.587599884,0.615538001,0.527548964,0.5954
SGDClassifier,rois_cc200,0,27,35,13,14,0.658536585,0.729166667,0.696629213,0.675,0.714285714,0.666666667,0.694
SGDClassifier,rois_cc200,1,25,32,16,16,0.609756098,0.666666667,0.640449438,0.609756098,0.666666667,0.609756098,0.638
SGDClassifier,rois_cc200,2,25,32,16,15,0.625,0.666666667,0.647727273,0.609756098,0.680851064,0.617283951,0.646
SGDClassifier,rois_cc200,3,27,32,16,13,0.675,0.666666667,0.670454545,0.627906977,0.711111111,0.65060241,0.671
SGDClassifier,rois_cc200,4,23,34,14,17,0.575,0.708333333,0.647727273,0.621621622,0.666666667,0.597402597,0.642
SGDClassifier,rois_cc200,5,23,34,13,18,0.56097561,0.723404255,0.647727273,0.638888889,0.653846154,0.597402597,0.642
SGDClassifier,rois_cc200,6,28,29,18,13,0.682926829,0.617021277,0.647727273,0.608695652,0.69047619,0.643678161,0.65
SGDClassifier,rois_cc200,7,27,33,14,14,0.658536585,0.70212766,0.681818182,0.658536585,0.70212766,0.658536585,0.68
SGDClassifier,rois_cc200,8,29,34,13,12,0.707317073,0.723404255,0.715909091,0.69047619,0.739130435,0.698795181,0.715
SGDClassifier,rois_cc200,9,27,32,15,14,0.658536585,0.680851064,0.670454545,0.642857143,0.695652174,0.65060241,0.67
SGDClassifier,rois_cc200,average,26.1,32.7,14.8,14.6,0.641158537,0.688430851,0.666662411,0.638349525,0.692081384,0.639072666,0.6648
AdaBoostClassifier,rois_cc200,0,27,39,9,14,0.658536585,0.8125,0.741573034,0.75,0.735849057,0.701298701,0.736
AdaBoostClassifier,rois_cc200,1,25,33,15,16,0.609756098,0.6875,0.651685393,0.625,0.673469388,0.617283951,0.649
AdaBoostClassifier,rois_cc200,2,21,36,12,19,0.525,0.75,0.647727273,0.636363636,0.654545455,0.575342466,0.638
AdaBoostClassifier,rois_cc200,3,29,33,15,11,0.725,0.6875,0.704545455,0.659090909,0.75,0.69047619,0.706
AdaBoostClassifier,rois_cc200,4,17,33,15,23,0.425,0.6875,0.568181818,0.53125,0.589285714,0.472222222,0.556
AdaBoostClassifier,rois_cc200,5,22,36,11,19,0.536585366,0.765957447,0.659090909,0.666666667,0.654545455,0.594594595,0.651
AdaBoostClassifier,rois_cc200,6,23,27,20,18,0.56097561,0.574468085,0.568181818,0.534883721,0.6,0.547619048,0.568
AdaBoostClassifier,rois_cc200,7,23,38,9,18,0.56097561,0.808510638,0.693181818,0.71875,0.678571429,0.630136986,0.685
AdaBoostClassifier,rois_cc200,8,23,34,13,18,0.56097561,0.723404255,0.647727273,0.638888889,0.653846154,0.597402597,0.642
AdaBoostClassifier,rois_cc200,9,20,33,14,21,0.487804878,0.70212766,0.602272727,0.588235294,0.611111111,0.533333333,0.595
AdaBoostClassifier,rois_cc200,average,23,34.2,13.3,17.7,0.565060976,0.719946809,0.648416752,0.634912912,0.660122376,0.595971009,0.6426
KNeighborsClassifier,rois_ez,0,23,30,18,18,0.56097561,0.625,0.595505618,0.56097561,0.625,0.56097561,0.593
KNeighborsClassifier,rois_ez,1,22,30,18,19,0.536585366,0.625,0.584269663,0.55,0.612244898,0.543209877,0.581
KNeighborsClassifier,rois_ez,2,22,20,27,19,0.536585366,0.425531915,0.477272727,0.448979592,0.512820513,0.488888889,0.481
KNeighborsClassifier,rois_ez,3,28,23,24,13,0.682926829,0.489361702,0.579545455,0.538461538,0.638888889,0.602150538,0.586
KNeighborsClassifier,rois_ez,4,22,25,22,19,0.536585366,0.531914894,0.534090909,0.5,0.568181818,0.517647059,0.534
KNeighborsClassifier,rois_ez,5,23,25,22,18,0.56097561,0.531914894,0.545454545,0.511111111,0.581395349,0.534883721,0.546
KNeighborsClassifier,rois_ez,6,19,25,22,22,0.463414634,0.531914894,0.5,0.463414634,0.531914894,0.463414634,0.498
KNeighborsClassifier,rois_ez,7,23,24,24,17,0.575,0.5,0.534090909,0.489361702,0.585365854,0.528735632,0.538
KNeighborsClassifier,rois_ez,8,24,36,12,16,0.6,0.75,0.681818182,0.666666667,0.692307692,0.631578947,0.675
KNeighborsClassifier,rois_ez,9,21,35,13,19,0.525,0.729166667,0.636363636,0.617647059,0.648148148,0.567567568,0.627
KNeighborsClassifier,rois_ez,average,22.7,27.3,20.2,18,0.557804878,0.573980496,0.566841164,0.534661791,0.599626805,0.543905247,0.5659
GaussianNB,rois_ez,0,26,27,21,15,0.634146341,0.5625,0.595505618,0.553191489,0.642857143,0.590909091,0.598
GaussianNB,rois_ez,1,29,30,18,12,0.707317073,0.625,0.662921348,0.617021277,0.714285714,0.659090909,0.666
GaussianNB,rois_ez,2,29,23,24,12,0.707317073,0.489361702,0.590909091,0.547169811,0.657142857,0.617021277,0.598
GaussianNB,rois_ez,3,27,30,17,14,0.658536585,0.638297872,0.647727273,0.613636364,0.681818182,0.635294118,0.648
GaussianNB,rois_ez,4,29,26,21,12,0.707317073,0.553191489,0.625,0.58,0.684210526,0.637362637,0.63
GaussianNB,rois_ez,5,29,21,26,12,0.707317073,0.446808511,0.568181818,0.527272727,0.636363636,0.604166667,0.577
GaussianNB,rois_ez,6,30,31,16,11,0.731707317,0.659574468,0.693181818,0.652173913,0.738095238,0.689655172,0.696
GaussianNB,rois_ez,7,25,31,17,15,0.625,0.645833333,0.636363636,0.595238095,0.673913043,0.609756098,0.635
GaussianNB,rois_ez,8,27,35,13,13,0.675,0.729166667,0.704545455,0.675,0.729166667,0.675,0.702
GaussianNB,rois_ez,9,26,32,16,14,0.65,0.666666667,0.659090909,0.619047619,0.695652174,0.634146341,0.658
GaussianNB,rois_ez,average,27.7,28.6,18.9,13,0.680365854,0.601640071,0.638342697,0.59797513,0.685350518,0.635240231,0.6408
DecisionTreeClassifier,rois_ez,0,14,37,11,27,0.341463415,0.770833333,0.573033708,0.56,0.578125,0.424242424,0.556
DecisionTreeClassifier,rois_ez,1,13,34,14,28,0.317073171,0.708333333,0.528089888,0.481481481,0.548387097,0.382352941,0.513
DecisionTreeClassifier,rois_ez,2,28,19,28,13,0.682926829,0.404255319,0.534090909,0.5,0.59375,0.577319588,0.544
DecisionTreeClassifier,rois_ez,3,15,33,14,26,0.365853659,0.70212766,0.545454545,0.517241379,0.559322034,0.428571429,0.534
DecisionTreeClassifier,rois_ez,4,22,31,16,19,0.536585366,0.659574468,0.602272727,0.578947368,0.62,0.556962025,0.598
DecisionTreeClassifier,rois_ez,5,26,21,26,15,0.634146341,0.446808511,0.534090909,0.5,0.583333333,0.559139785,0.54
DecisionTreeClassifier,rois_ez,6,18,31,16,23,0.43902439,0.659574468,0.556818182,0.529411765,0.574074074,0.48,0.549
DecisionTreeClassifier,rois_ez,7,21,20,28,19,0.525,0.416666667,0.465909091,0.428571429,0.512820513,0.471910112,0.471
DecisionTreeClassifier,rois_ez,8,22,20,28,18,0.55,0.416666667,0.477272727,0.44,0.526315789,0.488888889,0.483
DecisionTreeClassifier,rois_ez,9,19,29,19,21,0.475,0.604166667,0.545454545,0.5,0.58,0.487179487,0.54
DecisionTreeClassifier,rois_ez,average,19.8,27.5,20,20.9,0.486707317,0.578900709,0.536248723,0.503565342,0.567612784,0.485656668,0.5328
LogisticRegression,rois_ez,0,25,35,13,16,0.609756098,0.729166667,0.674157303,0.657894737,0.68627451,0.632911392,0.669
LogisticRegression,rois_ez,1,30,37,11,11,0.731707317,0.770833333,0.752808989,0.731707317,0.770833333,0.731707317,0.751
LogisticRegression,rois_ez,2,28,28,19,13,0.682926829,0.595744681,0.636363636,0.595744681,0.682926829,0.636363636,0.639
LogisticRegression,rois_ez,3,27,33,14,14,0.658536585,0.70212766,0.681818182,0.658536585,0.70212766,0.658536585,0.68
LogisticRegression,rois_ez,4,25,29,18,16,0.609756098,0.617021277,0.613636364,0.581395349,0.644444444,0.595238095,0.613
LogisticRegression,rois_ez,5,21,30,17,20,0.512195122,0.638297872,0.579545455,0.552631579,0.6,0.53164557,0.575
LogisticRegression,rois_ez,6,22,33,14,19,0.536585366,0.70212766,0.625,0.611111111,0.634615385,0.571428571,0.619
LogisticRegression,rois_ez,7,22,36,12,18,0.55,0.75,0.659090909,0.647058824,0.666666667,0.594594595,0.65
LogisticRegression,rois_ez,8,27,34,14,13,0.675,0.708333333,0.693181818,0.658536585,0.723404255,0.666666667,0.692
LogisticRegression,rois_ez,9,22,39,9,18,0.55,0.8125,0.693181818,0.709677419,0.684210526,0.61971831,0.681
LogisticRegression,rois_ez,average,24.9,33.4,14.1,15.8,0.611646341,0.702615248,0.660878447,0.640429419,0.679550361,0.623881074,0.6569
SVC,rois_ez,0,26,34,14,15,0.634146341,0.708333333,0.674157303,0.65,0.693877551,0.641975309,0.671
SVC,rois_ez,1,31,36,12,10,0.756097561,0.75,0.752808989,0.720930233,0.782608696,0.738095238,0.753
SVC,rois_ez,2,27,31,16,14,0.658536585,0.659574468,0.659090909,0.627906977,0.688888889,0.642857143,0.659
SVC,rois_ez,3,26,37,10,15,0.634146341,0.787234043,0.715909091,0.722222222,0.711538462,0.675324675,0.711
SVC,rois_ez,4,25,31,16,16,0.609756098,0.659574468,0.636363636,0.609756098,0.659574468,0.609756098,0.635
SVC,rois_ez,5,23,35,12,18,0.56097561,0.744680851,0.659090909,0.657142857,0.660377358,0.605263158,0.653
SVC,rois_ez,6,22,34,13,19,0.536585366,0.723404255,0.636363636,0.628571429,0.641509434,0.578947368,0.63
SVC,rois_ez,7,24,37,11,16,0.6,0.770833333,0.693181818,0.685714286,0.698113208,0.64,0.685
SVC,rois_ez,8,24,39,9,16,0.6,0.8125,0.715909091,0.727272727,0.709090909,0.657534247,0.706
SVC,rois_ez,9,22,39,9,18,0.55,0.8125,0.693181818,0.709677419,0.684210526,0.61971831,0.681
SVC,rois_ez,average,25,35.3,12.2,15.7,0.61402439,0.742863475,0.68360572,0.673919425,0.69297895,0.640947155,0.6784
RandomForestClassifier,rois_ez,0,10,34,14,31,0.243902439,0.708333333,0.494382022,0.416666667,0.523076923,0.307692308,0.476
RandomForestClassifier,rois_ez,1,18,34,14,23,0.43902439,0.708333333,0.584269663,0.5625,0.596491228,0.493150685,0.574
RandomForestClassifier,rois_ez,2,23,36,11,18,0.56097561,0.765957447,0.670454545,0.676470588,0.666666667,0.613333333,0.663
RandomForestClassifier,rois_ez,3,16,35,12,25,0.390243902,0.744680851,0.579545455,0.571428571,0.583333333,0.463768116,0.567
RandomForestClassifier,rois_ez,4,22,33,14,19,0.536585366,0.70212766,0.625,0.611111111,0.634615385,0.571428571,0.619
RandomForestClassifier,rois_ez,5,15,38,9,26,0.365853659,0.808510638,0.602272727,0.625,0.59375,0.461538462,0.587
RandomForestClassifier,rois_ez,6,19,38,9,22,0.463414634,0.808510638,0.647727273,0.678571429,0.633333333,0.550724638,0.636
RandomForestClassifier,rois_ez,7,18,36,12,22,0.45,0.75,0.613636364,0.6,0.620689655,0.514285714,0.6
RandomForestClassifier,rois_ez,8,18,34,14,22,0.45,0.708333333,0.590909091,0.5625,0.607142857,0.5,0.579
RandomForestClassifier,rois_ez,9,15,38,10,25,0.375,0.791666667,0.602272727,0.6,0.603174603,0.461538462,0.583
RandomForestClassifier,rois_ez,average,17.4,35.6,11.9,23.3,0.4275,0.74964539,0.601046987,0.590424837,0.606227398,0.493746029,0.5884
RidgeClassifier,rois_ez,0,23,34,14,18,0.56097561,0.708333333,0.640449438,0.621621622,0.653846154,0.58974359,0.635
RidgeClassifier,rois_ez,1,29,35,13,12,0.707317073,0.729166667,0.719101124,0.69047619,0.744680851,0.698795181,0.718
RidgeClassifier,rois_ez,2,28,29,18,13,0.682926829,0.617021277,0.647727273,0.608695652,0.69047619,0.643678161,0.65
RidgeClassifier,rois_ez,3,26,32,15,15,0.634146341,0.680851064,0.659090909,0.634146341,0.680851064,0.634146341,0.657
RidgeClassifier,rois_ez,4,27,26,21,14,0.658536585,0.553191489,0.602272727,0.5625,0.65,0.606741573,0.606
RidgeClassifier,rois_ez,5,21,29,18,20,0.512195122,0.617021277,0.568181818,0.538461538,0.591836735,0.525,0.565
RidgeClassifier,rois_ez,6,23,32,15,18,0.56097561,0.680851064,0.625,0.605263158,0.64,0.582278481,0.621
RidgeClassifier,rois_ez,7,17,34,14,23,0.425,0.708333333,0.579545455,0.548387097,0.596491228,0.478873239,0.567
RidgeClassifier,rois_ez,8,25,34,14,15,0.625,0.708333333,0.670454545,0.641025641,0.693877551,0.632911392,0.667
RidgeClassifier,rois_ez,9,22,41,7,18,0.55,0.854166667,0.715909091,0.75862069,0.694915254,0.637681159,0.702
RidgeClassifier,rois_ez,average,24.1,32.6,14.9,16.6,0.591707317,0.68572695,0.642773238,0.620919793,0.663697503,0.602984912,0.6388
MLPClassifier,rois_ez,0,27,23,25,14,0.658536585,0.479166667,0.561797753,0.519230769,0.621621622,0.580645161,0.569
MLPClassifier,rois_ez,1,35,30,18,6,0.853658537,0.625,0.730337079,0.660377358,0.833333333,0.744680851,0.739
MLPClassifier,rois_ez,2,29,26,21,12,0.707317073,0.553191489,0.625,0.58,0.684210526,0.637362637,0.63
MLPClassifier,rois_ez,3,30,26,21,11,0.731707317,0.553191489,0.636363636,0.588235294,0.702702703,0.652173913,0.642
MLPClassifier,rois_ez,4,21,28,19,20,0.512195122,0.595744681,0.556818182,0.525,0.583333333,0.518518519,0.554
MLPClassifier,rois_ez,5,24,25,22,17,0.585365854,0.531914894,0.556818182,0.52173913,0.595238095,0.551724138,0.559
MLPClassifier,rois_ez,6,28,31,16,13,0.682926829,0.659574468,0.670454545,0.636363636,0.704545455,0.658823529,0.671
MLPClassifier,rois_ez,7,23,30,18,17,0.575,0.625,0.602272727,0.56097561,0.638297872,0.567901235,0.6
MLPClassifier,rois_ez,8,23,28,20,17,0.575,0.583333333,0.579545455,0.534883721,0.622222222,0.554216867,0.579
MLPClassifier,rois_ez,9,20,33,15,20,0.5,0.6875,0.602272727,0.571428571,0.622641509,0.533333333,0.594
MLPClassifier,rois_ez,average,26,28,19.5,14.7,0.638170732,0.589361702,0.612168029,0.569823409,0.660814667,0.599938018,0.6137
BaggingClassifier,rois_ez,0,13,34,14,28,0.317073171,0.708333333,0.528089888,0.481481481,0.548387097,0.382352941,0.513
BaggingClassifier,rois_ez,1,17,28,20,24,0.414634146,0.583333333,0.505617978,0.459459459,0.538461538,0.435897436,0.499
BaggingClassifier,rois_ez,2,18,32,15,23,0.43902439,0.680851064,0.568181818,0.545454545,0.581818182,0.486486486,0.56
BaggingClassifier,rois_ez,3,15,37,10,26,0.365853659,0.787234043,0.590909091,0.6,0.587301587,0.454545455,0.577
BaggingClassifier,rois_ez,4,16,34,13,25,0.390243902,0.723404255,0.568181818,0.551724138,0.576271186,0.457142857,0.557
BaggingClassifier,rois_ez,5,13,32,15,28,0.317073171,0.680851064,0.511363636,0.464285714,0.533333333,0.376811594,0.499
BaggingClassifier,rois_ez,6,18,36,11,23,0.43902439,0.765957447,0.613636364,0.620689655,0.610169492,0.514285714,0.602
BaggingClassifier,rois_ez,7,21,32,16,19,0.525,0.666666667,0.602272727,0.567567568,0.62745098,0.545454545,0.596
BaggingClassifier,rois_ez,8,19,37,11,21,0.475,0.770833333,0.636363636,0.633333333,0.637931034,0.542857143,0.623
BaggingClassifier,rois_ez,9,21,38,10,19,0.525,0.791666667,0.670454545,0.677419355,0.666666667,0.591549296,0.658
BaggingClassifier,rois_ez,average,17.1,34,13.5,23.6,0.420792683,0.715913121,0.57950715,0.560141525,0.59077911,0.478738347,0.5684
SGDClassifier,rois_ez,0,25,34,14,16,0.609756098,0.708333333,0.662921348,0.641025641,0.68,0.625,0.659
SGDClassifier,rois_ez,1,28,39,9,13,0.682926829,0.8125,0.752808989,0.756756757,0.75,0.717948718,0.748
SGDClassifier,rois_ez,2,27,31,16,14,0.658536585,0.659574468,0.659090909,0.627906977,0.688888889,0.642857143,0.659
SGDClassifier,rois_ez,3,25,34,13,16,0.609756098,0.723404255,0.670454545,0.657894737,0.68,0.632911392,0.667
SGDClassifier,rois_ez,4,24,32,15,17,0.585365854,0.680851064,0.636363636,0.615384615,0.653061224,0.6,0.633
SGDClassifier,rois_ez,5,20,33,14,21,0.487804878,0.70212766,0.602272727,0.588235294,0.611111111,0.533333333,0.595
SGDClassifier,rois_ez,6,22,32,15,19,0.536585366,0.680851064,0.613636364,0.594594595,0.62745098,0.564102564,0.609
SGDClassifier,rois_ez,7,25,36,12,15,0.625,0.75,0.693181818,0.675675676,0.705882353,0.649350649,0.688
SGDClassifier,rois_ez,8,24,35,13,16,0.6,0.729166667,0.670454545,0.648648649,0.68627451,0.623376623,0.665
SGDClassifier,rois_ez,9,22,37,11,18,0.55,0.770833333,0.670454545,0.666666667,0.672727273,0.602739726,0.66
SGDClassifier,rois_ez,average,24.2,34.3,13.2,16.5,0.594573171,0.721764184,0.663163943,0.647278961,0.675539634,0.619162015,0.6583
AdaBoostClassifier,rois_ez,0,17,29,19,24,0.414634146,0.604166667,0.516853933,0.472222222,0.547169811,0.441558442,0.509
AdaBoostClassifier,rois_ez,1,23,38,10,18,0.56097561,0.791666667,0.685393258,0.696969697,0.678571429,0.621621622,0.676
AdaBoostClassifier,rois_ez,2,22,28,19,19,0.536585366,0.595744681,0.568181818,0.536585366,0.595744681,0.536585366,0.566
AdaBoostClassifier,rois_ez,3,22,35,12,19,0.536585366,0.744680851,0.647727273,0.647058824,0.648148148,0.586666667,0.641
AdaBoostClassifier,rois_ez,4,25,28,19,16,0.609756098,0.595744681,0.602272727,0.568181818,0.636363636,0.588235294,0.603
AdaBoostClassifier,rois_ez,5,17,32,15,24,0.414634146,0.680851064,0.556818182,0.53125,0.571428571,0.465753425,0.548
AdaBoostClassifier,rois_ez,6,21,34,13,20,0.512195122,0.723404255,0.625,0.617647059,0.62962963,0.56,0.618
AdaBoostClassifier,rois_ez,7,22,37,11,18,0.55,0.770833333,0.670454545,0.666666667,0.672727273,0.602739726,0.66
AdaBoostClassifier,rois_ez,8,24,31,17,16,0.6,0.645833333,0.625,0.585365854,0.659574468,0.592592593,0.623
AdaBoostClassifier,rois_ez,9,18,38,10,22,0.45,0.791666667,0.636363636,0.642857143,0.633333333,0.529411765,0.621
AdaBoostClassifier,rois_ez,average,21.1,33,14.5,19.6,0.518536585,0.69445922,0.613406537,0.596480465,0.627269098,0.55251649,0.6065
KNeighborsClassifier,rois_aal,0,24,33,15,17,0.585365854,0.6875,0.640449438,0.615384615,0.66,0.6,0.636
KNeighborsClassifier,rois_aal,1,24,30,18,17,0.585365854,0.625,0.606741573,0.571428571,0.638297872,0.578313253,0.605
KNeighborsClassifier,rois_aal,2,17,36,12,23,0.425,0.75,0.602272727,0.586206897,0.610169492,0.492753623,0.588
KNeighborsClassifier,rois_aal,3,29,28,20,11,0.725,0.583333333,0.647727273,0.591836735,0.717948718,0.651685393,0.654
KNeighborsClassifier,rois_aal,4,23,29,19,17,0.575,0.604166667,0.590909091,0.547619048,0.630434783,0.56097561,0.59
KNeighborsClassifier,rois_aal,5,24,20,27,17,0.585365854,0.425531915,0.5,0.470588235,0.540540541,0.52173913,0.505
KNeighborsClassifier,rois_aal,6,23,30,17,18,0.56097561,0.638297872,0.602272727,0.575,0.625,0.567901235,0.6
KNeighborsClassifier,rois_aal,7,21,25,22,20,0.512195122,0.531914894,0.522727273,0.488372093,0.555555556,0.5,0.522
KNeighborsClassifier,rois_aal,8,28,26,21,13,0.682926829,0.553191489,0.613636364,0.571428571,0.666666667,0.622222222,0.618
KNeighborsClassifier,rois_aal,9,21,30,17,20,0.512195122,0.638297872,0.579545455,0.552631579,0.6,0.53164557,0.575
KNeighborsClassifier,rois_aal,average,23.4,28.7,18.8,17.3,0.574939024,0.603723404,0.590628192,0.557049634,0.624461363,0.562723604,0.5893
GaussianNB,rois_aal,0,29,26,22,12,0.707317073,0.541666667,0.617977528,0.568627451,0.684210526,0.630434783,0.624
GaussianNB,rois_aal,1,30,28,20,11,0.731707317,0.583333333,0.651685393,0.6,0.717948718,0.659340659,0.658
GaussianNB,rois_aal,2,26,35,13,14,0.65,0.729166667,0.693181818,0.666666667,0.714285714,0.658227848,0.69
GaussianNB,rois_aal,3,25,28,20,15,0.625,0.583333333,0.602272727,0.555555556,0.651162791,0.588235294,0.604
GaussianNB,rois_aal,4,25,35,13,15,0.625,0.729166667,0.681818182,0.657894737,0.7,0.641025641,0.677
GaussianNB,rois_aal,5,25,25,22,16,0.609756098,0.531914894,0.568181818,0.531914894,0.609756098,0.568181818,0.571
GaussianNB,rois_aal,6,22,35,12,19,0.536585366,0.744680851,0.647727273,0.647058824,0.648148148,0.586666667,0.641
GaussianNB,rois_aal,7,29,29,18,12,0.707317073,0.617021277,0.659090909,0.617021277,0.707317073,0.659090909,0.662
GaussianNB,rois_aal,8,30,31,16,11,0.731707317,0.659574468,0.693181818,0.652173913,0.738095238,0.689655172,0.696
GaussianNB,rois_aal,9,26,27,20,15,0.634146341,0.574468085,0.602272727,0.565217391,0.642857143,0.597701149,0.604
GaussianNB,rois_aal,average,26.7,29.9,17.6,14,0.655853659,0.629432624,0.641739019,0.606213071,0.681378145,0.627855994,0.6427
DecisionTreeClassifier,rois_aal,0,16,34,14,25,0.390243902,0.708333333,0.561797753,0.533333333,0.576271186,0.450704225,0.549
DecisionTreeClassifier,rois_aal,1,16,32,16,25,0.390243902,0.666666667,0.539325843,0.5,0.561403509,0.438356164,0.528
DecisionTreeClassifier,rois_aal,2,12,41,7,28,0.3,0.854166667,0.602272727,0.631578947,0.594202899,0.406779661,0.577
DecisionTreeClassifier,rois_aal,3,14,29,19,26,0.35,0.604166667,0.488636364,0.424242424,0.527272727,0.383561644,0.477
DecisionTreeClassifier,rois_aal,4,16,33,15,24,0.4,0.6875,0.556818182,0.516129032,0.578947368,0.450704225,0.544
DecisionTreeClassifier,rois_aal,5,18,26,21,23,0.43902439,0.553191489,0.5,0.461538462,0.530612245,0.45,0.496
DecisionTreeClassifier,rois_aal,6,15,34,13,26,0.365853659,0.723404255,0.556818182,0.535714286,0.566666667,0.434782609,0.545
DecisionTreeClassifier,rois_aal,7,20,27,20,21,0.487804878,0.574468085,0.534090909,0.5,0.5625,0.49382716,0.531
DecisionTreeClassifier,rois_aal,8,15,29,18,26,0.365853659,0.617021277,0.5,0.454545455,0.527272727,0.405405405,0.491
DecisionTreeClassifier,rois_aal,9,13,31,16,28,0.317073171,0.659574468,0.5,0.448275862,0.525423729,0.371428571,0.488
DecisionTreeClassifier,rois_aal,average,15.5,31.6,15.9,25.2,0.380609756,0.664849291,0.533975996,0.50053578,0.555057306,0.428554967,0.5226
